train_rep_loss,train_pred_loss,train_loss,eval_rep_loss,eval_pred_loss,eval_loss
0.017169633880257607,1.8182272911071777,1.4580157995224,0.011574816657230258,1.4572727680206299,1.1681331396102905
0.0015294590266421437,0.9134409427642822,0.731058657169342,0.007223396038170904,1.5299903452396393,1.2254369854927063
0.0012572387931868434,0.9049265384674072,0.72419273853302,0.005358698428608477,1.8830713033676147,1.5075287520885468
0.0005523515283130109,0.7369020581245422,0.5896320939064026,0.003982076916145161,1.6051042675971985,1.284879893064499
0.0005919246468693018,0.7490335702896118,0.5993452668190002,0.0028340924909571186,2.1553685665130615,1.7248616218566895
0.0002816030755639076,0.6676838994026184,0.5342034697532654,0.0022127359407022595,2.4162067472934723,1.933407962322235
0.0002771123545244336,0.5855218172073364,0.4684728980064392,0.0017924071435118094,2.314351499080658,1.8518397510051727
0.000327534246025607,0.748782753944397,0.5990917086601257,0.0015052233939059079,2.306426525115967,1.8454422354698181
0.00013663437857758254,0.6609354615211487,0.528775691986084,0.0013205123359512072,2.0175737142562866,1.6143231093883514
9.868513006949797e-05,0.5798441171646118,0.4638950228691101,0.0011304547369945794,2.0936538875102997,1.675149217247963
8.996091492008418e-05,0.5500837564468384,0.4400850236415863,0.0009882349149847869,2.468460202217102,1.9749658852815628
6.187371036503464e-05,0.48869988322257996,0.3909722864627838,0.0008892115984053817,2.6821882724761963,2.1459285616874695
4.881063068751246e-05,0.4836750328540802,0.3869498074054718,0.0008090410628938116,2.3899263739585876,1.912102922797203
3.91382236557547e-05,0.48920074105262756,0.39136844873428345,0.0006944733941054437,2.3664726465940475,1.893316999077797
3.6474710213951766e-05,0.485067218542099,0.3880610764026642,0.0005976585998723749,2.060237318277359,1.6483094245195389
3.026926060556434e-05,0.6695666313171387,0.5356593728065491,0.0005548329327211832,2.5479630827903748,2.038481518626213
2.4133414626703598e-05,0.47252270579338074,0.3780229985713959,0.00045401260013022693,2.310043513774872,1.848125621676445
1.826804509619251e-05,0.5261706113815308,0.4209401607513428,0.0004443210200406611,1.9460000544786453,1.5568889379501343
1.4518161151499953e-05,0.5528461933135986,0.4422798454761505,0.0004656697756217909,2.0456564724445343,1.636618360877037
2.6562607672531158e-05,0.48536959290504456,0.38830098509788513,0.0003648775682449923,1.8648579120635986,1.4919592440128326
1.1968148101004772e-05,0.5396166443824768,0.43169569969177246,0.0003198278463969473,2.117313265800476,1.6939145922660828
8.1482330642757e-06,0.5279367566108704,0.42235106229782104,0.0003288649540991173,1.7668817043304443,1.4135712385177612
6.102495717641432e-06,0.46088340878486633,0.36870795488357544,0.0003011360950040398,1.7078859210014343,1.3663689494132996
7.300963261513971e-06,0.49116066098213196,0.3929300010204315,0.00025262261419811693,1.6836116909980774,1.3469399362802505
6.337644663290121e-06,0.45642808079719543,0.365143746137619,0.00022978347487878636,1.8036216050386429,1.4429433047771454
4.396755684865639e-06,0.4364548325538635,0.349164754152298,0.00023915309441235877,1.664410024881363,1.3315758854150772
4.132054527872242e-06,0.503924548625946,0.40314048528671265,0.00023257199654835858,1.3371012210845947,1.0697275400161743
4.243531748215901e-06,0.45325779914855957,0.36260709166526794,0.00025111480920259055,1.4458011090755463,1.156691074371338
