train_rep_loss,train_pred_loss,train_loss,eval_rep_loss,eval_pred_loss,eval_loss
0.0029706608038395643,8.982039451599121,7.186225891113281,0.0006943233544006944,7.797901916503906,6.238460445404053
0.0001890620042104274,1.3615226745605469,1.089255928993225,0.00018926907359855248,1.471845316886902,1.177514123916626
8.297245221910998e-05,0.7693799138069153,0.6155205368995667,6.233246749616228e-05,1.231191223859787,0.9849654734134674
3.1996776669984683e-05,1.1991918087005615,0.9593598246574402,2.568176932982169e-05,1.05274538397789,0.8422014594078064
2.9646109396708198e-05,2.2269232273101807,1.78154456615448,2.7499416864884553e-05,1.0241825103759765,0.8193515241146088
1.0567846402409486e-05,0.9242283701896667,0.7393847703933716,1.2518861058197218e-05,0.9553660869598388,0.7642953813076019
5.958717338216957e-06,0.6969432830810547,0.5575558543205261,5.214826751398505e-06,0.9137602686882019,0.7310092747211456
3.4622851217136486e-06,0.8166792392730713,0.6533440947532654,2.5153786282317013e-06,0.8426368236541748,0.6741099715232849
3.6034357435710263e-06,0.8791798949241638,0.7033446431159973,3.4226027992190213e-06,0.8894016683101654,0.7115220427513123
1.03873446732905e-06,0.5354504585266113,0.42836058139801025,1.2627016928945523e-06,0.8591995298862457,0.6873598963022232
1.689975761109963e-06,0.6550428867340088,0.5240346789360046,1.0045786893897457e-06,0.8362064242362977,0.6689653396606445
7.511921467084903e-07,0.7860181927680969,0.6288147568702698,4.403841330713476e-07,0.8025278210639953,0.6420223504304886
8.430141633652966e-07,0.5133760571479797,0.41070103645324707,1.0917614076788596e-06,0.7868118762969971,0.6294497489929199
6.051782293070573e-06,1.0281981229782104,0.8225597143173218,2.788705899092747e-06,0.7939239561557769,0.6351397424936295
8.165589520103822e-07,0.5996441841125488,0.479715496301651,2.9267719725112327e-06,0.755568128824234,0.604455104470253
1.2470209185266867e-06,0.8066660165786743,0.6453330516815186,5.317765413792585e-07,0.8333977520465851,0.6667183190584183
2.5523178237563116e-07,0.569263219833374,0.4554106295108795,2.8482961909048756e-07,0.7732355773448945,0.6185885310173035
3.076210077779251e-06,0.806849479675293,0.645480215549469,1.7869014996563236e-07,0.7458771169185638,0.5967017352581024
2.0152820070507005e-06,0.6236615180969238,0.4989296495914459,1.1577567207154971e-07,0.8054973065853119,0.6443978637456894
9.07401442873379e-08,0.6076226234436035,0.48609814047813416,1.5130864561285762e-07,0.8988971054553986,0.7191177070140838
6.464312463094757e-08,0.5930508375167847,0.47444066405296326,2.806444676650699e-08,0.7080581188201904,0.566446503996849
6.218108410394052e-07,0.815098762512207,0.652079164981842,3.0845100297938187e-06,0.79924076795578,0.6393932402133942
7.848112204555946e-08,0.6946558952331543,0.5557247400283813,4.897051333330182e-08,0.7302244126796722,0.5841795325279235
7.25380218113969e-08,0.623322606086731,0.49865809082984924,2.4224995271993065e-07,0.7491902112960815,0.599352216720581
6.686538966960143e-08,0.5488154888153076,0.43905240297317505,4.068792840428159e-08,0.7552333116531372,0.6041866600513458
6.421183229576855e-08,0.5300966501235962,0.4240773320198059,5.1447788251834936e-08,0.6743178606033325,0.5394542962312698
6.912421213201014e-08,0.8003337383270264,0.640267014503479,4.0621966590492774e-08,0.6830089509487152,0.5464071661233902
1.5366795196314342e-06,0.8421574234962463,0.6737262606620789,3.7830344368217086e-08,0.6923573613166809,0.5538859009742737
6.609417368963477e-08,1.1615209579467773,0.9292168021202087,3.543697385310907e-07,0.6551847994327545,0.5241479098796844
6.43434105995766e-08,0.5432812571525574,0.4346249997615814,3.6865591823698195e-08,0.6873973488807679,0.5499178916215897
6.205169711392955e-08,0.6593868732452393,0.5275095105171204,3.7690831433678797e-08,0.6427943706512451,0.5142355054616928
6.606128266639644e-08,0.592673659324646,0.47413894534111023,3.9935708429084114e-08,0.6619871199131012,0.5295897006988526
5.5225900297273256e-08,0.5245197415351868,0.41961580514907837,3.330104760834729e-08,0.6688729375600815,0.5350983589887619
6.846264710702599e-08,0.5427106618881226,0.4341685473918915,4.314831940632757e-08,0.6617955654859543,0.5294364631175995
5.641561884317525e-08,0.6933640241622925,0.5546912550926208,3.763617328900182e-08,0.6514406859874725,0.5211525619029999
6.28210869990653e-08,0.6450731754302979,0.5160585641860962,4.1946965367856136e-08,0.6502567648887634,0.5202054172754288
5.202956288030691e-08,0.6053377985954285,0.48427024483680725,3.9103329285694596e-08,0.701859974861145,0.5614879906177521
5.384429258015189e-08,0.5022318959236145,0.4017855226993561,3.92578659358378e-08,0.6440531283617019,0.515242514014244
